,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bedrooms_sqft_living,bathrooms_floors,renovated
6455,9183700470,27-05-2014,344950.0,4,2.0,2330,6250,1.0,0,0,4,7,1400,930,1941,0,98030,47.3782,-122.228,2050,9000,0.0017167381974248926,2.0,0
6456,1337800284,27-08-2014,950000.0,3,2.0,2250,2975,2.0,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800,0.0013333333333333333,1.0,0
6457,3867400130,09-07-2014,810000.0,4,1.75,2000,3988,1.0,0,4,4,7,1000,1000,1958,0,98116,47.5925,-122.391,1690,4144,0.002,1.75,0
6458,7856410020,09-03-2015,998160.0,2,2.5,3010,16050,1.0,0,3,4,9,1260,1750,1976,0,98006,47.5643,-122.16,3010,11612,0.000664451827242525,2.5,0
6459,9477730080,10-12-2014,377000.0,3,1.75,1680,7389,1.0,0,0,3,8,1150,530,1979,0,98056,47.5199,-122.184,2100,10348,0.0017857142857142857,1.75,0
6460,3300760020,26-08-2014,595000.0,3,2.0,1530,6773,1.0,0,0,4,8,1530,0,1984,0,98033,47.6653,-122.194,2240,7201,0.00196078431372549,2.0,0
6461,148000440,18-08-2014,313300.0,2,1.0,970,4800,1.0,0,0,3,6,970,0,1911,1940,98116,47.5754,-122.414,1180,5900,0.002061855670103093,1.0,1
6462,1708400595,25-07-2014,360000.0,5,1.75,1550,5225,1.5,0,0,4,7,1550,0,1941,0,98108,47.554,-122.306,1220,5225,0.0032258064516129032,1.1666666666666667,0
6463,9264901680,23-03-2015,188000.0,3,1.75,1660,7350,1.0,0,0,2,8,1660,0,1979,0,98023,47.3118,-122.337,1840,7673,0.0018072289156626507,1.75,0
6464,3226079091,12-09-2014,755000.0,3,2.5,3680,203860,1.5,0,0,3,9,3680,0,1994,0,98014,47.6903,-121.929,2410,144183,0.0008152173913043478,1.6666666666666667,0
6465,2877104175,10-09-2014,1289000.0,5,3.5,3210,4060,2.0,0,2,3,10,2290,920,1917,2003,98117,47.6801,-122.357,1940,5000,0.001557632398753894,1.75,1
6466,8843900396,14-07-2014,455000.0,3,1.0,1480,13280,2.5,0,0,3,6,1480,0,1940,0,98027,47.5378,-122.043,1510,8723,0.002027027027027027,0.4,0
6467,1425059193,09-10-2014,817500.0,5,3.5,3600,9312,2.0,0,3,3,10,2680,920,2005,0,98052,47.6582,-122.122,3420,9860,0.001388888888888889,1.75,0
6468,5694000768,22-09-2014,550000.0,3,2.25,1700,1481,3.0,0,0,3,8,1700,0,2002,0,98103,47.6598,-122.349,1560,1350,0.0017647058823529412,0.75,0
6469,8732190460,05-05-2015,260000.0,3,1.75,1680,8725,1.0,0,0,3,8,1240,440,1978,0,98023,47.3107,-122.397,2020,8352,0.0017857142857142857,1.75,0
6470,723099028,26-06-2014,320000.0,3,2.0,1550,34175,1.5,0,0,3,7,1550,0,1999,0,98045,47.4855,-121.698,2300,35174,0.001935483870967742,1.3333333333333333,0
6471,4139480190,16-09-2014,1153000.0,3,3.25,3780,10623,1.0,0,1,3,11,2650,1130,1999,0,98006,47.5506,-122.101,3850,11170,0.0007936507936507937,3.25,0
6472,1133000050,20-04-2015,362000.0,4,2.5,2360,7370,1.0,0,0,3,7,1460,900,1985,0,98125,47.7201,-122.308,1590,9906,0.001694915254237288,2.5,0
6473,2770601462,23-04-2015,503500.0,3,2.5,1810,1750,2.0,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.386,1640,1563,0.0016574585635359116,1.25,0
6474,3630120480,02-06-2014,653000.0,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626,0.0013100436681222707,1.25,0
6475,624110050,04-06-2014,760000.0,4,2.75,3370,12447,2.0,0,0,3,10,3370,0,1991,0,98077,47.7309,-122.058,3700,13129,0.0011869436201780415,1.375,0
6476,2301400655,25-11-2014,775000.0,4,1.75,2090,5050,1.0,0,0,4,7,1090,1000,1916,0,98117,47.6802,-122.358,1760,5000,0.0019138755980861245,1.75,0
6477,7936500190,21-10-2014,1339000.0,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,98136,47.5489,-122.398,3030,28598,0.0018779342723004694,2.5,0
6478,126039323,24-02-2015,417500.0,5,1.75,2060,10911,1.0,0,0,4,7,1360,700,1954,0,98177,47.7767,-122.365,2060,9688,0.0024271844660194173,1.75,0
6479,9512500460,11-07-2014,525000.0,3,1.5,1560,9350,1.0,0,0,4,7,1220,340,1969,0,98052,47.6729,-122.148,1870,8671,0.0019230769230769232,1.5,0
6480,7203601405,14-04-2015,217000.0,2,1.0,730,2400,1.0,0,1,3,4,730,0,1934,0,98198,47.35,-122.322,1220,4382,0.0027397260273972603,1.0,0
6481,6204200170,09-07-2014,525000.0,4,2.75,2910,6308,1.0,0,0,3,8,1640,1270,1985,0,98011,47.7352,-122.201,1970,7127,0.0013745704467353953,2.75,0
6482,5027800190,24-03-2015,442500.0,4,2.25,2490,8700,1.0,0,0,3,7,1890,600,1976,0,98155,47.7397,-122.324,1470,7975,0.001606425702811245,2.25,0
6483,2206500430,09-07-2014,525000.0,4,1.75,1710,10440,1.0,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440,0.0023391812865497076,1.75,0
6484,9477001410,25-02-2015,425500.0,4,1.75,1520,10630,1.0,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,8039,0.002631578947368421,1.75,0
6485,2324079073,15-08-2014,710000.0,3,2.75,2930,218235,2.0,0,2,3,8,2930,0,1990,0,98024,47.5481,-121.886,2450,218235,0.0010238907849829352,1.375,0
6486,2817210420,14-11-2014,545000.0,4,3.0,3160,10948,1.0,0,3,3,8,1930,1230,1991,0,98070,47.3733,-122.422,2380,13623,0.0012658227848101266,3.0,0
6487,1402200440,12-02-2015,410000.0,5,2.75,2910,16410,1.5,0,0,4,8,2910,0,1967,0,98058,47.44,-122.145,1980,18000,0.001718213058419244,1.8333333333333333,0
6488,1545808370,22-04-2015,245000.0,3,2.25,1700,8100,1.0,0,0,3,7,1200,500,1980,0,98038,47.3601,-122.046,1700,8100,0.0017647058823529412,2.25,0
6489,7335400500,11-07-2014,194900.0,2,1.0,810,6697,1.0,0,0,4,6,810,0,1923,0,98002,47.3057,-122.216,1140,6695,0.0024691358024691358,1.0,0
6490,1843130980,06-05-2014,284000.0,4,2.5,2000,5390,2.0,0,0,3,7,2000,0,2003,0,98042,47.3732,-122.129,2330,5390,0.002,1.25,0
6491,9262800255,19-08-2014,280000.0,2,1.75,1894,52769,1.5,0,0,4,6,1520,374,1936,0,98001,47.3088,-122.273,1820,50529,0.0010559662090813093,1.1666666666666667,0
6492,8656800190,02-10-2014,280000.0,3,1.75,2080,87991,1.0,0,0,3,6,1040,1040,1970,0,98014,47.6724,-121.865,2080,84300,0.0014423076923076924,1.75,0
6493,2113700235,12-05-2014,360000.0,4,2.0,1730,5500,1.0,0,0,5,7,1010,720,1943,0,98106,47.5304,-122.353,1080,4900,0.0023121387283236996,2.0,0
6494,4235400255,05-09-2014,405000.0,2,1.0,720,4323,1.0,0,0,3,6,720,0,1942,0,98199,47.6604,-122.401,1460,3300,0.002777777777777778,1.0,0
6495,8691360380,14-04-2015,865000.0,4,2.5,3560,13981,2.0,0,0,3,10,3560,0,2000,0,98075,47.6002,-121.98,3840,13624,0.0011235955056179776,1.25,0
6496,2205500080,10-06-2014,483300.0,4,2.0,1210,11100,1.0,0,0,4,7,1210,0,1955,0,98006,47.5747,-122.145,1280,11100,0.003305785123966942,2.0,0
6497,4137000250,18-03-2015,355000.0,4,2.5,2130,9268,2.0,0,0,4,8,2130,0,1985,0,98092,47.262,-122.22,2100,8400,0.0018779342723004694,1.25,0
6498,2310010050,30-04-2015,274950.0,3,2.25,1570,8767,1.0,0,0,3,7,1180,390,1990,0,98038,47.3568,-122.038,1570,7434,0.001910828025477707,2.25,0
6499,1370802115,05-12-2014,1925000.0,3,4.5,3950,6134,2.0,0,3,3,11,2880,1070,1998,0,98199,47.6413,-122.405,3050,5281,0.0007594936708860759,2.25,0
6500,6117900010,31-12-2014,755000.0,3,3.25,3450,15586,2.0,0,0,3,11,2690,760,1989,0,98166,47.4294,-122.343,3560,15046,0.0008695652173913044,1.625,0
6501,2626069030,09-02-2015,1940000.0,4,5.75,7220,223462,2.0,0,4,3,12,6220,1000,2000,0,98053,47.7097,-122.013,2680,7593,0.000554016620498615,2.875,0
6502,9407102360,16-06-2014,309212.0,3,1.75,1150,9600,1.0,0,0,3,7,1150,0,1979,0,98045,47.4434,-121.774,1520,9976,0.0026086956521739132,1.75,0
6503,104510440,04-06-2014,219950.0,3,2.25,1500,7615,1.0,0,0,3,7,1150,350,1984,0,98023,47.3146,-122.351,1540,8649,0.002,2.25,0
6504,7519000170,23-07-2014,690000.0,3,2.5,1300,5150,1.5,0,0,4,7,1300,0,1920,0,98117,47.6838,-122.362,1400,4017,0.002307692307692308,1.6666666666666667,0
6505,2113700500,05-10-2014,250800.0,3,1.75,1290,4000,1.0,0,0,3,6,1170,120,1943,0,98106,47.5309,-122.354,1140,4000,0.002325581395348837,1.75,0
6506,1560930050,25-03-2015,557500.0,3,2.0,2510,35255,1.0,0,2,3,9,2510,0,1994,0,98038,47.4012,-122.025,3140,36450,0.001195219123505976,2.0,0
6507,9550204590,24-06-2014,941000.0,4,1.75,2320,3825,1.5,0,0,5,8,1820,500,1926,0,98105,47.6659,-122.327,1940,3825,0.0017241379310344827,1.1666666666666667,0
6508,4217402115,21-04-2015,3650000.0,6,4.75,5480,19401,1.5,1,4,5,11,3910,1570,1936,0,98105,47.6515,-122.277,3510,15810,0.0010948905109489052,3.1666666666666665,0
6509,9412710440,22-04-2015,305000.0,4,2.75,2030,8600,1.0,0,0,4,7,1230,800,1977,0,98042,47.3942,-122.16,1810,8600,0.0019704433497536944,2.75,0
6510,6043400006,29-07-2014,815000.0,4,1.5,2060,16110,1.0,0,0,4,8,2060,0,1949,0,98004,47.5983,-122.202,2060,16110,0.001941747572815534,1.5,0
6511,1024039049,12-05-2014,1015000.0,3,2.5,2920,34527,1.0,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933,0.0010273972602739725,2.5,1
6512,1250204835,08-09-2014,1240000.0,4,3.0,3330,6990,1.5,0,3,5,9,2330,1000,1928,0,98144,47.5886,-122.287,2620,5310,0.0012012012012012011,2.0,0
6513,6388920460,26-12-2014,535000.0,3,2.5,2110,8164,2.0,0,0,3,9,2110,0,1990,0,98056,47.5269,-122.171,2390,7499,0.0014218009478672985,1.25,0
6514,1925059049,21-07-2014,775000.0,3,1.0,1175,10454,1.0,0,0,4,6,1175,0,1949,0,98004,47.6388,-122.218,2010,10800,0.002553191489361702,1.0,0
6515,7760400420,18-07-2014,255000.0,3,2.0,1590,8670,1.0,0,0,3,7,1590,0,1994,0,98042,47.3725,-122.073,1590,9253,0.0018867924528301887,2.0,0
6516,6163901271,11-08-2014,327000.0,2,1.0,1070,9750,1.0,0,0,3,7,1070,0,1947,0,98155,47.7532,-122.318,1500,8775,0.001869158878504673,1.0,0
6517,5437200050,20-11-2014,560000.0,4,2.0,2720,8819,2.0,0,3,3,8,2240,480,1976,0,98003,47.338,-122.333,2960,9672,0.0014705882352941176,1.0,0
6518,3885806565,30-01-2015,1339000.0,4,3.5,2980,6349,2.0,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,6349,0.0013422818791946308,1.75,0
6519,8651443190,04-12-2014,199500.0,3,1.75,1160,5200,1.0,0,0,4,7,1160,0,1977,0,98042,47.3643,-122.09,1470,5200,0.002586206896551724,1.75,0
6520,1722069145,23-12-2014,760000.0,4,2.5,3580,97574,2.0,0,0,3,9,3580,0,2004,0,98038,47.3901,-122.071,2510,27068,0.0011173184357541898,1.25,0
6521,7883605985,30-03-2015,439000.0,3,2.25,3020,6000,3.0,0,2,3,8,1980,1040,1994,0,98108,47.5249,-122.319,1150,6000,0.0009933774834437086,0.75,0
6522,4038700190,30-09-2014,527000.0,4,2.25,2380,5250,1.0,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560,0.0016806722689075631,2.25,0
6523,8661000089,16-07-2014,199950.0,3,2.75,2270,13590,1.5,0,0,4,6,1300,970,1948,0,98022,47.2099,-122.001,1160,13545,0.0013215859030837004,1.8333333333333333,0
6524,2329800430,04-02-2015,254000.0,3,2.25,1660,8188,2.0,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000,0.0018072289156626507,1.125,0
6525,6431500280,23-03-2015,393000.0,2,1.0,830,5000,1.0,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000,0.0024096385542168677,1.0,0
6526,6204430250,21-11-2014,585000.0,5,2.25,2480,12614,1.0,0,0,4,8,1860,620,1979,0,98011,47.7393,-122.2,2470,12392,0.0020161290322580645,2.25,0
6527,4365200630,16-07-2014,450000.0,2,2.0,1900,7740,1.0,0,0,4,7,1150,750,1923,0,98126,47.5227,-122.372,1140,7740,0.0010526315789473684,2.0,0
6528,3630120050,25-06-2014,565000.0,2,1.75,1670,4008,1.0,0,0,3,9,1670,0,2005,0,98029,47.5539,-122.001,2330,3752,0.0011976047904191617,1.75,0
6529,7844200050,22-05-2014,330000.0,5,2.25,2000,7900,1.0,0,0,4,7,1300,700,1986,0,98188,47.4291,-122.292,2000,9132,0.0025,2.25,0
6530,1240700006,11-05-2015,870000.0,3,2.0,2320,65340,1.5,0,0,3,9,2320,0,1992,0,98074,47.6106,-122.055,3100,59603,0.001293103448275862,1.3333333333333333,0
6531,8563000470,23-07-2014,585000.0,4,2.5,1860,8117,1.0,0,0,4,8,1460,400,1966,0,98008,47.6228,-122.104,2040,8199,0.002150537634408602,2.5,0
6532,3221069091,06-11-2014,500000.0,3,2.5,2110,208737,2.0,0,3,3,9,2110,0,1977,0,98092,47.2674,-122.072,2390,125017,0.0014218009478672985,1.25,0
6533,8645530010,15-05-2014,225000.0,3,2.0,1400,7384,1.0,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992,0.002142857142857143,2.0,0
6534,8645530010,25-03-2015,295000.0,3,2.0,1400,7384,1.0,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992,0.002142857142857143,2.0,0
6535,2141300420,26-06-2014,775000.0,3,2.75,2850,14800,1.0,0,0,4,9,1920,930,1976,0,98006,47.559,-122.146,3300,10809,0.0010526315789473684,2.75,0
6536,9407101900,17-07-2014,280000.0,3,1.0,1370,11050,1.0,0,0,3,7,1370,0,1981,0,98045,47.4485,-121.776,1520,10000,0.0021897810218978104,1.0,0
6537,1931300425,08-09-2014,539000.0,3,2.5,2170,3200,1.5,0,0,5,7,1280,890,1923,0,98103,47.6543,-122.347,1180,1224,0.0013824884792626728,1.6666666666666667,0
6538,9290800050,24-03-2015,567500.0,3,1.75,2570,14033,1.0,0,2,4,8,2570,0,1953,0,98166,47.4335,-122.338,2550,16100,0.0011673151750972762,1.75,0
6539,9421500010,05-02-2015,442500.0,4,2.25,1970,7902,1.0,0,0,3,8,1310,660,1960,0,98125,47.7249,-122.298,1860,8021,0.0020304568527918783,2.25,0
6540,3333500151,07-05-2015,598200.0,5,3.75,2980,4635,3.0,0,0,3,8,2980,0,1997,0,98118,47.5508,-122.268,1100,5150,0.0016778523489932886,1.25,0
6541,3759500006,14-10-2014,610000.0,4,2.5,2300,10843,2.0,0,0,5,8,2300,0,1955,0,98033,47.6988,-122.202,1780,10843,0.0017391304347826088,1.25,0
6542,4221270290,21-11-2014,544900.0,3,2.5,1990,4936,2.0,0,0,3,8,1990,0,2004,0,98075,47.5911,-122.018,2250,4815,0.001507537688442211,1.25,0
6543,1775801405,16-12-2014,557500.0,4,2.5,2390,38258,2.0,0,0,3,8,2390,0,2001,0,98072,47.7433,-122.094,1960,17113,0.0016736401673640166,1.25,0
6544,3575302575,11-08-2014,532500.0,3,2.5,2160,7500,1.0,0,1,3,7,1430,730,1979,0,98074,47.6188,-122.064,1560,7500,0.001388888888888889,2.5,0
6545,2581300010,09-06-2014,1350000.0,4,3.25,3300,15907,2.0,0,0,5,10,3300,0,1985,0,98040,47.5413,-122.216,2740,11358,0.0012121212121212121,1.625,0
6546,8805900080,30-04-2015,750000.0,3,2.0,1840,2825,1.0,0,0,3,7,1040,800,1920,0,98112,47.6428,-122.302,1820,3750,0.0016304347826086956,2.0,0
6547,8121200460,19-11-2014,530000.0,3,2.5,2030,10958,2.0,0,0,3,8,2030,0,1983,0,98052,47.7251,-122.11,1960,10282,0.001477832512315271,1.25,0
6548,2461900609,17-07-2014,346100.0,3,2.5,1400,2036,2.0,0,0,3,7,1400,0,2003,0,98136,47.5516,-122.382,1500,2036,0.002142857142857143,1.25,0
6549,3298600440,10-08-2014,260000.0,4,2.25,2320,16800,2.0,0,0,4,9,2320,0,1977,0,98092,47.2959,-122.166,2700,15680,0.0017241379310344827,1.125,0
6550,643300010,29-08-2014,365000.0,3,1.75,1410,9150,1.0,0,0,5,7,1410,0,1959,0,98006,47.5683,-122.178,1800,9940,0.002127659574468085,1.75,0
6551,224069102,08-09-2014,615000.0,3,2.0,1860,42800,1.0,0,0,4,7,930,930,1983,0,98075,47.5898,-122.004,1980,11250,0.0016129032258064516,2.0,0
6552,8856960050,24-07-2014,318400.0,4,2.5,1820,6916,2.0,0,0,3,7,1820,0,1994,0,98038,47.3862,-122.029,1680,6995,0.002197802197802198,1.25,0
6553,4024101478,03-03-2015,498500.0,4,2.5,1910,7172,2.0,0,0,3,8,1910,0,1993,0,98155,47.7615,-122.309,1630,10127,0.0020942408376963353,1.25,0
6554,1839910470,08-04-2015,450000.0,3,1.75,1540,7490,1.0,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350,0.001948051948051948,1.75,0
6555,3668000670,27-03-2015,200000.0,3,2.0,1430,7905,1.0,0,0,4,7,1430,0,1988,0,98092,47.2757,-122.145,1870,8400,0.002097902097902098,2.0,0
6556,1274500420,09-09-2014,234000.0,3,1.0,1010,8906,1.0,0,0,5,7,1010,0,1968,0,98042,47.3627,-122.108,1150,10414,0.0029702970297029703,1.0,0
6557,8151600470,04-08-2014,121800.0,2,1.0,940,8384,1.0,0,0,3,5,940,0,1947,0,98146,47.5065,-122.364,1290,8384,0.002127659574468085,1.0,0
6558,56000095,26-06-2014,805000.0,3,2.75,2600,5875,1.5,0,2,5,8,1600,1000,1929,0,98116,47.5773,-122.406,2260,5492,0.001153846153846154,1.8333333333333333,0
6559,3432500980,08-07-2014,410000.0,4,2.25,2060,7283,1.0,0,0,3,8,1220,840,1963,2013,98155,47.7435,-122.317,1500,8134,0.001941747572815534,2.25,1
6560,7940700050,18-02-2015,475000.0,3,2.5,1920,4534,2.0,0,0,3,8,1920,0,1986,0,98034,47.7144,-122.204,1380,5100,0.0015625,1.25,0
6561,1025039292,30-10-2014,1337500.0,4,2.5,2900,21074,2.0,0,0,3,11,2900,0,1986,0,98199,47.6696,-122.416,3390,20000,0.001379310344827586,1.25,0
6562,3438503140,18-09-2014,269000.0,1,1.0,1020,7920,1.0,0,0,3,7,1020,0,1947,1983,98106,47.5385,-122.355,1000,7168,0.000980392156862745,1.0,1
6563,7558750190,24-07-2014,573000.0,4,2.25,2150,9520,2.0,0,0,4,8,2150,0,1979,0,98052,47.6885,-122.113,2000,9520,0.0018604651162790699,1.125,0
6564,3395040440,27-03-2015,330000.0,3,2.5,1660,2890,2.0,0,0,3,7,1660,0,2001,0,98108,47.5434,-122.293,1540,2890,0.0018072289156626507,1.25,0
6565,4338800190,26-06-2014,252750.0,4,1.0,1230,7410,1.5,0,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648,0.0032520325203252032,0.6666666666666666,0
6566,8682290670,06-04-2015,745000.0,2,2.5,2170,7546,1.0,0,0,3,8,2170,0,2007,0,98053,47.7242,-122.032,2170,7083,0.0009216589861751152,2.5,0
6567,5113260430,04-03-2015,280000.0,3,2.0,1280,7633,1.0,0,0,3,7,1280,0,1991,0,98038,47.3883,-122.05,1450,6783,0.00234375,2.0,0
6568,387000190,30-04-2015,535000.0,4,2.5,2240,6920,1.0,0,0,5,8,1380,860,1974,0,98146,47.5011,-122.375,1540,7000,0.0017857142857142857,2.5,0
6569,6844703135,12-03-2015,580000.0,4,1.5,1780,5100,1.0,0,0,3,7,1320,460,1953,0,98115,47.6944,-122.288,1880,5100,0.0022471910112359553,1.5,0
6570,8899000190,12-12-2014,301000.0,3,1.75,1840,7200,1.0,0,0,4,7,1220,620,1968,0,98055,47.456,-122.209,1770,8075,0.0016304347826086956,1.75,0
6571,3275760190,24-06-2014,600000.0,4,1.75,1740,7700,1.0,0,0,5,7,1740,0,1968,0,98008,47.6259,-122.111,1740,8120,0.0022988505747126436,1.75,0
6572,3438500924,11-08-2014,538900.0,5,3.0,3040,6604,2.0,0,0,3,9,3040,0,2005,0,98106,47.548,-122.356,1650,6825,0.001644736842105263,1.5,0
6573,5104530430,09-02-2015,366000.0,3,2.5,2370,4375,2.0,0,0,3,8,2370,0,2006,0,98038,47.354,-121.999,2380,4606,0.0012658227848101266,1.25,0
6574,5468770250,19-08-2014,303000.0,4,2.5,2100,6783,2.0,0,0,3,8,2100,0,2003,0,98042,47.3504,-122.141,2100,6192,0.0019047619047619048,1.25,0
6575,4318200440,22-05-2014,432000.0,3,2.25,1470,1578,2.0,0,0,3,8,1090,380,2007,0,98136,47.5388,-122.387,1470,1668,0.0020408163265306124,1.125,0
6576,1721800190,09-04-2015,300000.0,2,1.5,1300,6120,1.0,0,0,3,6,820,480,1945,0,98146,47.5088,-122.338,1250,6120,0.0015384615384615385,1.5,0
6577,1250202285,20-10-2014,908800.0,3,3.0,3420,7826,2.0,0,0,4,8,2430,990,1939,0,98144,47.5873,-122.29,980,6300,0.0008771929824561404,1.5,0
6578,2767602945,25-06-2014,500000.0,3,1.5,1190,4750,1.0,0,0,3,7,970,220,1940,0,98107,47.6726,-122.386,1460,4750,0.0025210084033613447,1.5,0
6579,321049090,26-06-2014,254000.0,5,2.0,2080,16117,1.0,0,0,5,7,1740,340,1959,0,98001,47.3424,-122.289,1510,13068,0.002403846153846154,2.0,0
6580,4443801495,17-09-2014,470000.0,5,1.5,2180,4268,1.5,0,0,4,7,1340,840,1924,0,98117,47.6848,-122.389,1530,3880,0.0022935779816513763,1.0,0
6581,3275750290,17-03-2015,480000.0,3,2.0,1460,7860,1.0,0,0,5,7,1460,0,1967,0,98008,47.6233,-122.108,1850,8148,0.002054794520547945,2.0,0
6582,2273600460,30-01-2015,536000.0,3,1.75,1530,8503,1.0,0,0,4,7,1150,380,1983,0,98033,47.6872,-122.185,1610,8549,0.00196078431372549,1.75,0
6583,8562720420,30-04-2015,1349000.0,4,3.5,4740,8611,2.0,0,3,3,11,3640,1100,2006,0,98027,47.5375,-122.07,4042,8321,0.0008438818565400844,1.75,0
6584,1330900250,15-05-2014,550000.0,3,2.25,1980,40887,1.0,0,0,4,8,1980,0,1980,0,98052,47.6478,-122.029,2460,35700,0.0015151515151515152,2.25,0
6585,1099600250,02-12-2014,260000.0,3,1.75,1710,6400,1.0,0,0,4,7,1240,470,1976,0,98023,47.3036,-122.377,1600,6400,0.0017543859649122807,1.75,0
6586,1445200190,24-04-2015,284900.0,2,1.5,1160,982,2.0,0,0,3,7,890,270,2006,0,98155,47.7675,-122.315,1160,1008,0.0017241379310344827,0.75,0
6587,1929300052,29-10-2014,740000.0,3,2.5,2200,3000,2.0,0,0,3,9,1530,670,2002,0,98109,47.6451,-122.35,2200,3300,0.0013636363636363637,1.25,0
6588,7626200280,02-10-2014,425000.0,2,1.0,1170,5000,1.0,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.388,1170,5850,0.0017094017094017094,1.0,0
6589,7211402115,02-09-2014,230000.0,3,1.0,1120,7500,1.0,0,0,3,7,1120,0,1965,0,98146,47.5112,-122.359,1120,5000,0.0026785714285714286,1.0,0
6590,324000280,13-04-2015,675000.0,3,1.5,1710,4000,2.0,0,0,3,8,1710,0,1926,0,98116,47.5714,-122.385,1910,4000,0.0017543859649122807,0.75,0
6591,8091410080,29-07-2014,267500.0,3,1.75,1650,7807,1.0,0,0,3,7,1650,0,1986,0,98030,47.3514,-122.167,1810,8475,0.0018181818181818182,1.75,0
6592,6616000010,25-08-2014,814000.0,4,2.5,2840,8820,1.0,0,2,5,8,1420,1420,1952,0,98118,47.5542,-122.265,2310,8750,0.0014084507042253522,2.5,0
6593,1125069102,27-04-2015,1250000.0,4,3.0,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800,0.0012084592145015106,2.0,0
6594,6413600151,16-09-2014,460000.0,3,2.0,1860,7232,1.0,0,0,3,7,1320,540,1985,0,98125,47.7165,-122.319,1830,7220,0.0016129032258064516,2.0,0
6595,2607720420,20-01-2015,445000.0,3,2.5,2250,9608,2.0,0,0,3,8,2250,0,1994,0,98045,47.4865,-121.802,2020,9834,0.0013333333333333333,1.25,0
6596,1854900470,24-09-2014,715000.0,3,2.5,2890,7027,2.0,0,0,3,8,2890,0,2004,0,98074,47.6111,-122.009,2890,7197,0.0010380622837370243,1.25,0
6597,8901000911,19-02-2015,425000.0,3,1.75,2120,5992,1.0,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000,0.0014150943396226414,1.75,0
6598,3709600190,15-07-2014,370000.0,4,2.5,2130,4750,2.0,0,0,3,8,2130,0,2009,0,98058,47.4324,-122.184,2130,4071,0.0018779342723004694,1.25,0
6599,537000255,29-04-2015,302000.0,2,1.75,1170,8200,1.0,0,0,4,6,780,390,1937,0,98003,47.3263,-122.305,1780,9020,0.0017094017094017094,1.75,0
6600,4036800170,23-06-2014,453000.0,4,1.75,2120,7420,1.0,0,0,4,7,1060,1060,1956,0,98008,47.6019,-122.13,1540,7420,0.0018867924528301887,1.75,0
6601,5127100190,20-05-2014,290000.0,3,1.75,1280,10716,1.0,0,0,4,7,1280,0,1969,0,98059,47.4755,-122.145,1440,9870,0.00234375,1.75,0
6602,1762600190,29-12-2014,1035000.0,4,2.5,3170,47502,2.0,0,0,3,10,3170,0,1988,0,98033,47.6495,-122.185,3190,35110,0.0012618296529968455,1.25,0
6603,7796100080,20-05-2014,925000.0,4,2.25,2260,41984,1.0,0,0,4,9,2260,0,1967,0,98033,47.6622,-122.171,2650,37318,0.0017699115044247787,2.25,0
6604,9465910190,29-05-2014,600000.0,3,1.75,2930,19876,1.0,0,0,3,9,2030,900,1993,0,98072,47.7443,-122.17,2740,11499,0.0010238907849829352,1.75,0
6605,9284801845,05-08-2014,354000.0,3,1.5,1060,5750,1.0,0,2,4,7,1060,0,1981,0,98126,47.5512,-122.371,1060,5750,0.002830188679245283,1.5,0
6606,3210200373,17-06-2014,204950.0,4,1.75,1740,9344,1.0,0,0,3,7,1180,560,1978,0,98023,47.3196,-122.399,1440,12884,0.0022988505747126436,1.75,0
6607,1854900430,22-04-2015,675000.0,4,2.5,2990,5400,2.0,0,0,3,8,2990,0,2005,0,98074,47.6122,-122.009,2890,6538,0.0013377926421404682,1.25,0
6608,2944000050,22-04-2015,995000.0,4,3.25,3530,20012,2.0,0,0,3,11,3530,0,1986,0,98052,47.7193,-122.127,3850,20707,0.0011331444759206798,1.625,0
6609,7971300020,31-03-2015,800000.0,5,2.0,2960,10960,1.0,0,0,4,7,1500,1460,1957,0,98005,47.6162,-122.174,2160,10960,0.0016891891891891893,2.0,0
6610,1542800010,09-09-2014,472500.0,3,2.5,1650,3711,2.0,0,0,3,8,1650,0,1996,0,98052,47.6863,-122.093,1760,3762,0.0018181818181818182,1.25,0
